pad_number,x,y,via_x,via_y,connector_number,connector_pin,pin_name,sector,strip,channel_id,pin_x,pin_y,pad_angle,pad_cx,pad_cy,pad_area,pad_w,pad_h,radius,phi,delta_phi,mec8_connector,mec8_pin
76,428.588,24.179,417.231,22.868,0,85,S77,0,51,50,625.916,49.2184,274.837,417.1819,22.8009,132.707,12.0703,11.6414,464.4419,0.09652737,-0.03780014,0,56
77,417.171,23.737,405.785,22.865,0,86,S78,0,52,51,634.1865,49.9183,274.837,405.7363,22.7983,132.669,12.05,11.6238,453.036,0.09798509,0.00145772,0,55
78,440.034,24.182,428.676,22.871,0,87,S79,0,49,48,625.9582,48.7202,274.837,428.6267,22.804,132.737,12.0887,11.6571,475.8362,0.09421533,-0.03372007,0,54
79,211.731,12.584,200.412,11.02,0,88,S80,0,50,49,634.2286,49.4201,274.837,200.3755,10.9539,131.387,11.95,11.6337,247.6539,0.13432751,0.04011218,0,53
80,451.483,24.145,440.12,22.873,0,89,S81,0,47,46,626.0003,48.222,274.837,440.0705,22.8067,132.769,12.1053,11.673,487.2322,0.09192912,-0.03023344,0,52
81,223.19,12.462,211.856,11.019,0,90,S82,0,48,47,634.2708,48.9219,274.837,211.8189,10.953,131.528,11.9948,11.6676,258.9986,0.1279354,0.03600628,0,51
82,462.957,23.681,451.564,22.876,0,91,S83,0,45,44,626.0425,47.7238,274.837,451.5137,22.8087,132.785,12.1218,11.6877,498.6175,0.08889001,0.00107286,0,50
83,234.645,12.362,223.3,11.018,0,92,S84,0,46,45,634.3129,48.4236,274.837,223.2609,10.9521,131.658,12.0349,11.6977,270.3517,0.12216256,0.03327255,0,49
84,246.095,12.278,234.742,11.017,0,93,S85,0,43,42,626.0847,47.2256,274.837,234.7013,10.9506,131.764,12.0703,11.725,281.71,0.11691367,0.03108844,0,48
85,474.372,24.149,463.007,22.878,0,94,S86,0,44,43,634.3551,47.9254,274.837,462.9562,22.8114,132.819,12.1374,11.7026,510.0293,0.08781715,-0.02909652,0,47
86,257.544,12.206,246.182,11.016,0,95,S87,0,41,40,626.1268,46.7273,274.837,246.1408,10.9497,131.872,12.1039,11.7504,293.0758,0.11211283,0.02896484,0,46
87,485.817,24.114,474.449,22.88,0,96,S88,0,42,41,634.3973,47.4272,274.837,474.3978,22.8135,132.839,12.1521,11.7155,521.4281,0.08582523,-0.0262876,0,45
88,508.703,24.084,497.331,22.884,0,97,S89,0,39,38,626.169,46.2291,274.837,497.2796,22.8176,132.888,12.1807,11.7405,544.231,0.08216561,-0.02554226,0,44
89,497.286,23.669,485.89,22.882,0,98,S90,0,40,39,634.4394,46.929,274.837,485.8389,22.8154,132.865,12.1669,11.7275,532.8187,0.08314799,0.00098238,0,43
90,520.168,23.655,508.771,22.886,0,99,S91,0,37,36,626.2111,45.7309,274.837,508.7196,22.8194,132.903,12.1926,11.7515,555.6238,0.07970257,0.00089841,0,42
91,268.989,12.145,257.622,11.015,0,100,S92,0,38,37,634.4816,46.4308,274.837,257.5793,10.9489,131.966,12.1329,11.773,304.4451,0.10770787,0.0280053,0,41
92,280.43,12.145,269.06,11.014,0,101,S93,0,35,34,626.2533,45.2327,274.837,269.0171,10.9478,132.052,12.1599,11.7927,315.8222,0.10381357,0.02728112,0,40
93,531.587,24.056,520.211,22.887,0,102,S94,0,36,35,634.5237,45.9325,274.837,520.159,22.8208,132.932,12.2056,11.7637,567.0387,0.07880416,-0.02500941,0,39
94,554.489,23.644,543.089,22.891,0,103,S95,0,33,32,626.2955,44.7345,274.837,543.0366,22.8242,132.965,12.2285,11.783,589.8413,0.07505123,0.00078052,0,38
95,543.049,23.643,531.65,22.889,0,104,S96,0,34,33,634.5659,45.4343,274.837,531.598,22.8228,132.948,12.2175,11.7728,578.4341,0.07653245,0.00148122,0,37
96,291.872,12.091,280.498,11.013,0,107,S97,0,31,30,626.3798,43.738,274.837,280.454,10.9471,132.13,12.185,11.8116,327.1994,0.10002562,0.02779376,0,34
97,565.908,24.032,554.528,22.892,0,108,S98,0,32,31,634.6502,44.4379,274.837,554.4749,22.8261,132.981,12.2395,11.7932,601.2574,0.07427071,-0.02575491,0,33
98,588.806,23.62,577.403,22.895,0,109,S99,0,29,28,626.4219,43.2398,274.837,577.3503,22.8288,133.017,12.2597,11.8117,624.0653,0.07088972,0.00127819,0,32
99,577.366,23.632,565.966,22.894,0,110,S100,0,30,29,634.6924,43.9397,274.837,565.9129,22.8273,132.993,12.2496,11.8033,612.6554,0.07223186,0.00134214,0,31
100,303.312,12.091,291.935,11.012,0,111,S101,0,27,26,626.4641,42.7416,274.837,291.8903,10.9461,132.194,12.2074,11.8294,338.5841,0.0966516,0.00328817,0,30
101,597.248,23.409,588.841,22.896,0,112,S102,0,28,27,634.7345,43.4415,274.837,588.7874,22.83,133.041,12.2699,11.82,632.4717,0.06961153,-0.02704007,0,29
102,326.189,12.043,314.808,11.01,0,113,S103,0,25,24,626.5063,42.2434,274.837,314.7611,10.9444,132.322,12.2473,11.8604,361.3567,0.09040999,0.00276759,0,28
103,314.752,12.044,303.372,11.011,0,114,S104,0,26,25,634.7767,42.9432,274.837,303.326,10.9454,132.268,12.2288,11.8454,349.9681,0.09336343,0.00295344,0,27
104,349.064,12.002,337.678,11.009,0,115,S105,0,23,22,626.5484,41.7451,274.837,337.63,10.9431,132.428,12.2818,11.8866,384.1404,0.08492722,0.00254596,0,26
105,337.626,12.044,326.243,11.009,0,116,S106,0,24,23,634.8189,42.445,274.837,326.1957,10.9437,132.378,12.2651,11.8745,372.7486,0.0876424,0.00271518,0,25
106,371.936,11.965,360.546,11.007,0,117,S107,0,21,20,626.5906,41.2469,274.837,360.4976,10.9421,132.519,12.3124,11.9101,406.9316,0.08006892,0.00226517,0,24
107,360.501,11.965,349.112,11.008,0,118,S108,0,22,21,634.861,41.9468,274.837,349.0641,10.9425,132.478,12.2975,11.8989,395.5343,0.08238126,0.00231234,0,23
108,394.807,11.932,383.413,11.006,0,119,S109,0,19,18,626.6327,40.7487,274.837,383.3639,10.9407,132.599,12.3385,11.9307,429.7307,0.07573551,0.00196343,0,22
109,383.372,11.932,371.98,11.007,0,120,S110,0,20,19,634.9032,41.4486,274.837,371.9309,10.9412,132.559,12.3254,11.9213,418.3294,0.07780375,0.00206824,0,21
110,417.676,11.902,406.28,11.005,0,121,S111,0,17,16,626.6749,40.2505,274.837,406.229,10.9399,132.674,12.3616,11.9485,452.5353,0.07184574,0.0017713,0,20
111,406.241,11.931,394.847,11.006,0,122,S112,0,18,17,634.9453,40.9504,274.837,394.7965,10.9403,132.635,12.3505,11.9391,441.1327,0.07377208,0.00192634,0,19
112,440.542,11.901,429.145,11.004,0,123,S113,0,15,14,626.7171,39.7523,274.837,429.0934,10.9391,132.741,12.383,11.9645,475.3451,0.06839054,0.00160718,0,18
113,429.11,11.901,417.712,11.005,0,124,S114,0,16,15,634.9875,40.4521,274.837,417.6614,10.9395,132.705,12.3718,11.957,463.9405,0.07007444,0.0016839,0,17
114,463.409,11.874,452.009,11.003,0,125,S115,0,13,12,626.7592,39.254,274.837,451.9571,10.938,132.793,12.4015,11.9794,498.1594,0.06519958,0.00146183,0,16
115,451.975,11.9,440.577,11.004,0,126,S116,0,14,13,635.0297,39.9539,274.837,440.5253,10.9385,132.758,12.3913,11.9729,486.752,0.06678336,0.00158378,0,15
116,486.274,11.873,474.873,11.003,0,127,S117,0,11,10,626.8014,38.7558,274.837,474.82,10.9373,132.846,12.4182,11.9925,520.9778,0.06233816,0.00138283,0,14
117,474.842,11.874,463.441,11.003,0,128,S118,0,12,11,635.0718,39.4557,274.837,463.3886,10.9377,132.818,12.4099,11.986,509.5686,0.06373775,0.00139959,0,13
118,509.139,11.848,497.736,11.002,0,129,S119,0,9,8,626.8435,38.2576,274.837,497.6825,10.9368,132.885,12.433,12.0047,543.7988,0.05967285,0.00126751,0,12
119,497.707,11.849,486.304,11.002,0,130,S120,0,10,9,635.114,38.9575,274.837,486.2515,10.9368,132.87,12.4256,11.9991,532.3876,0.06095533,0.00128248,0,11
120,532.003,11.826,520.598,11.001,0,131,S121,0,7,6,626.8857,37.7594,274.837,520.5446,10.9359,132.927,12.446,12.015,566.6225,0.05722764,0.00116746,0,10
121,520.571,11.826,509.167,11.001,0,132,S122,0,8,7,635.1561,38.4593,274.837,509.1136,10.9363,132.912,12.4405,12.0094,555.2096,0.05840534,0.0011777,0,9
122,554.867,11.786,543.46,11.0,0,133,S123,0,5,4,626.9279,37.2612,274.837,543.4063,10.9353,132.966,12.4589,12.0253,589.4483,0.05494131,0.0010447,0,8
123,543.435,11.805,532.029,11.001,0,134,S124,0,6,5,635.1983,37.961,274.837,531.9754,10.9355,132.946,12.4534,12.0196,578.035,0.05606018,0.00111887,0,7
124,577.729,11.769,566.322,11.0,0,135,S125,0,3,2,626.97,36.763,274.837,566.2672,10.935,133.002,12.471,12.0346,612.2762,0.05286314,0.00099572,0,6
125,566.298,11.786,554.891,11.0,0,136,S126,0,4,3,635.2405,37.4628,274.837,554.8368,10.9353,132.989,12.4655,12.03,600.8624,0.05389661,0.00103347,0,5
126,597.987,12.127,589.183,10.999,0,137,S127,0,1,0,627.0122,36.2647,274.837,589.1283,10.9342,133.029,12.4811,12.043,632.5252,0.05173607,0.0,0,4
127,589.161,11.752,577.752,11.0,0,138,S128,0,2,1,635.2826,36.9646,274.837,577.6978,10.9347,133.017,12.4766,12.0384,623.6916,0.05186742,0.00013135,0,3
128,553.339,120.94,542.486,117.192,1,3,S1,1,127,254,614.4141,130.221,280.438,542.4456,117.1174,132.986,12.1044,11.6498,603.8493,0.2365681,-0.00287498,1,68
129,542.245,118.251,530.799,117.141,1,4,S2,1,128,255,622.5767,131.7247,280.438,530.7591,117.0664,132.967,12.1514,11.6989,592.4341,0.23654442,-2.368e-05,1,67
130,497.628,108.22,486.591,105.315,1,5,S3,1,125,252,614.5047,129.7292,280.438,486.5511,105.2412,132.889,12.1001,11.6533,546.7092,0.23783228,-0.00332307,1,66
131,486.349,106.373,474.903,105.262,1,6,S4,1,126,253,622.6673,131.233,280.438,474.8637,105.1883,132.864,12.1514,11.7094,535.3133,0.23944308,0.0016108,1,65
132,564.838,121.833,554.163,117.24,1,7,S5,1,123,250,614.5953,129.2375,280.438,554.1214,117.1655,133.003,12.059,11.6011,615.24,0.23359875,-0.01010301,1,64
133,441.729,96.343,430.695,93.44,1,8,S6,1,124,251,622.7579,130.7412,280.438,430.6565,93.3661,132.766,12.0951,11.6582,489.5883,0.24115535,0.0075566,1,63
134,509.062,109.394,498.267,105.365,1,9,S7,1,121,248,614.6858,128.7458,280.438,498.227,105.2909,132.909,12.0504,11.5996,558.1001,0.23504988,-0.01434538,1,62
135,385.988,83.768,374.799,81.566,1,10,S8,1,122,249,622.8485,130.2495,280.438,374.7617,81.493,132.598,12.0861,11.6643,432.4584,0.24370176,0.00865188,1,61
136,453.308,96.854,442.371,93.491,1,11,S9,1,119,246,614.7764,128.2541,280.438,442.3323,93.4176,132.79,12.039,11.5982,500.9594,0.23662575,0.00855795,1,60
137,330.048,72.061,318.902,69.695,1,12,S10,1,120,247,622.9391,129.7578,280.438,318.8669,69.6223,132.375,12.0758,11.6728,375.3526,0.24939526,0.01276951,1,59
138,397.408,84.981,386.475,81.62,1,13,S11,1,117,244,614.867,127.7623,280.438,386.4377,81.5468,132.64,12.0234,11.5952,443.8365,0.24014537,0.01029262,1,58
139,576.683,121.089,565.83,117.285,1,14,S12,1,118,245,623.0297,129.2661,280.438,565.7879,117.2112,133.017,12.0157,11.555,626.6007,0.2280678,-0.01207757,1,57
140,274.351,59.304,263.003,57.829,1,15,S13,1,115,242,614.9576,127.2706,280.438,262.972,57.756,132.052,12.0609,11.6838,318.2331,0.25374649,0.02104114,1,56
141,520.797,109.161,509.933,105.411,1,16,S14,1,116,243,623.1202,128.7743,280.438,509.8924,105.3378,132.925,12.0023,11.5484,569.4659,0.22985275,-0.02389374,1,55
142,585.85,119.086,577.487,117.328,1,17,S15,1,113,240,615.0482,126.7789,280.438,577.4452,117.2546,133.029,11.9739,11.5093,635.0902,0.22173204,-0.02087595,1,54
143,464.837,97.568,454.036,93.539,1,18,S16,1,114,241,623.2108,128.2826,280.438,453.9965,93.4656,132.82,11.9856,11.5396,512.3384,0.23270535,0.01097331,1,53
144,532.441,109.296,521.589,105.455,1,19,S17,1,111,238,615.1388,126.2872,280.438,521.5479,105.3817,132.952,11.9567,11.4985,580.8399,0.22551169,-0.01088157,1,52
145,341.683,72.316,330.578,69.752,1,20,S18,1,112,239,623.3014,127.7909,280.438,330.5429,69.6792,132.431,12.0026,11.5922,386.6995,0.24260799,0.0170963,1,51
146,285.725,60.693,274.68,57.89,1,21,S19,1,109,236,615.2294,125.7954,280.438,274.6478,57.8171,132.129,11.9735,11.5875,329.5951,0.24916291,0.02195268,1,50
147,408.865,86.028,398.138,81.67,1,22,S20,1,110,237,623.392,127.2992,280.438,398.1003,81.5966,132.663,11.9625,11.5292,455.2169,0.23639326,-0.01276965,1,49
148,353.112,73.462,342.24,69.804,1,23,S21,1,107,234,615.3199,125.3037,280.438,342.203,69.7313,132.474,11.9337,11.515,398.0724,0.23850519,-0.0202123,1,48
149,476.548,97.386,465.69,93.584,1,24,S22,1,108,235,623.4826,126.8074,280.438,465.6495,93.5109,132.841,11.9347,11.4838,523.6997,0.22721023,-0.01129496,1,47
150,544.337,108.157,533.236,105.497,1,25,S23,1,105,232,615.4105,124.812,280.438,533.1939,105.4233,132.968,11.9125,11.4513,592.192,0.21914519,-0.0096246,1,46
151,229.747,49.136,218.78,46.037,1,26,S24,1,106,233,623.5732,126.3157,280.438,218.752,45.9658,131.657,11.9405,11.5806,272.5083,0.25871749,0.0395723,1,45
152,297.206,61.597,286.339,57.945,1,27,S25,1,103,230,615.5011,124.3203,280.438,286.3049,57.8724,132.2,11.9223,11.497,340.95,0.24342876,0.02260163,1,44
153,420.706,85.222,409.789,81.716,1,28,S26,1,104,231,623.6638,125.824,280.438,409.7501,81.6428,132.708,11.9062,11.4668,466.5534,0.22876979,-0.01465897,1,43
154,364.693,73.877,353.886,69.852,1,29,S27,1,101,228,615.5917,123.8285,280.438,353.849,69.7794,132.518,11.9093,11.4458,409.4303,0.23280757,0.01753164,1,42
155,488.366,96.613,477.333,93.626,1,30,S28,1,102,229,623.7543,125.3323,280.438,477.2923,93.5533,132.862,11.8939,11.4314,535.0507,0.22082713,-0.01198044,1,41
156,173.951,36.753,162.876,34.205,1,31,S29,1,99,226,615.6823,123.3368,280.438,162.8552,34.1358,130.815,11.9639,11.5788,215.4135,0.2694135,0.04756681,1,40
157,555.946,108.35,544.874,105.536,1,32,S30,1,100,227,623.8449,124.8405,280.438,544.8314,105.4625,132.988,11.888,11.4044,603.5698,0.21527593,-0.05413757,1,39
158,241.663,48.032,230.435,46.096,1,33,S31,1,97,224,615.7729,122.8451,280.438,230.4048,46.0252,131.769,11.939,11.4789,283.7751,0.24421304,0.02929664,1,38
159,432.495,84.57,421.428,81.759,1,34,S32,1,98,225,623.9355,124.3488,280.438,421.3884,81.686,132.739,11.9003,11.4111,477.8989,0.22184669,-0.02236635,1,37
160,309.036,60.799,297.98,57.994,1,37,S33,1,95,222,615.954,121.8616,280.438,297.9452,57.922,132.261,11.9212,11.4251,352.2576,0.23313532,0.02263848,1,34
161,500.144,95.947,488.967,93.666,1,38,S34,1,96,223,624.1167,123.3654,280.438,488.9255,93.5929,132.889,11.8933,11.3855,546.4064,0.2149164,-0.01821892,1,33
162,376.633,72.461,365.52,69.896,1,39,S35,1,93,220,616.0446,121.3699,280.438,365.4817,69.8233,132.564,11.9084,11.3904,420.7418,0.22298552,0.00679841,1,32
163,567.673,107.906,556.503,105.573,1,40,S36,1,94,221,624.2073,122.8736,280.438,556.4603,105.5,133.001,11.8866,11.3672,614.9383,0.21049684,-0.01248868,1,31
164,511.713,96.271,500.591,93.703,1,41,S37,1,91,218,616.1352,120.8782,280.438,500.5492,93.6302,132.908,11.8914,11.3507,557.7825,0.21106054,-0.03254038,1,30
165,444.175,84.366,433.057,81.799,1,42,S38,1,92,219,624.2979,122.3819,280.438,433.0163,81.7263,132.773,11.8997,11.368,489.2556,0.21618711,0.00512657,1,29
166,579.309,107.874,568.125,105.608,1,43,S39,1,89,216,616.2258,120.3864,280.438,568.0816,105.535,133.018,11.8859,11.3387,626.3156,0.20656497,-0.02015479,1,28
167,252.776,50.615,242.069,46.148,1,44,S40,1,90,217,624.3884,121.8902,280.438,242.0373,46.0771,131.868,11.9366,11.4029,295.183,0.24360092,0.03703595,1,27
168,388.309,72.243,377.142,69.936,1,45,S41,1,87,214,616.3164,119.8947,280.438,377.1029,69.8637,132.599,11.9064,11.3492,432.0895,0.2165177,0.00651551,1,26
169,320.607,61.149,309.607,58.039,1,46,S42,1,88,215,624.479,121.3984,280.438,309.5707,57.9675,132.316,11.9184,11.3707,363.6039,0.22671976,0.01020206,1,25
170,523.43,95.798,512.207,93.738,1,47,S43,1,85,212,616.407,119.403,280.438,512.165,93.6656,132.925,11.8908,11.3412,569.1479,0.205935,0.00331313,1,24
171,455.918,83.775,444.675,81.836,1,48,S44,1,86,213,624.5696,120.9067,280.438,444.6342,81.7638,132.793,11.8977,11.3385,500.608,0.21000219,0.00406719,1,23
172,185.295,38.26,174.524,34.27,1,49,S45,1,83,210,616.4976,118.9113,280.438,174.5008,34.2004,131.03,11.9607,11.4635,226.7548,0.262504,-0.02909664,1,22
173,587.872,107.112,579.739,105.642,1,50,S46,1,84,211,624.6602,120.415,280.438,579.6955,105.5687,133.036,11.8852,11.342,634.5452,0.20262187,-0.05988213,1,21
174,467.373,84.631,456.285,81.871,1,51,S47,1,81,208,616.5881,118.4195,280.438,456.243,81.7987,132.825,11.8971,11.3702,511.9922,0.20697335,0.004327,1,20
175,128.959,28.238,118.223,24.398,1,52,S48,1,82,209,624.7508,119.9233,280.438,118.2032,24.3292,144.015,13.3318,11.6077,169.8198,0.29160064,0.08462729,1,19
176,399.851,72.655,388.753,69.974,1,53,S49,1,79,206,616.6787,117.9278,280.438,388.713,69.9014,132.639,11.905,11.3697,443.4554,0.21183359,-0.00696645,1,18
177,534.959,96.256,523.816,93.771,1,54,S50,1,80,207,624.8414,119.4315,280.438,523.773,93.6986,132.955,11.8903,11.3689,580.53,0.20264635,-0.00918724,1,17
178,264.743,48.996,253.686,46.195,1,55,S51,1,77,204,616.7693,117.4361,280.438,253.6525,46.1234,131.962,11.9328,11.3777,306.4386,0.22905385,-0.01325355,1,16
179,332.304,60.8,321.22,58.08,1,56,S52,1,78,205,624.932,118.9398,280.438,321.1829,58.0082,132.377,11.9165,11.3732,374.9349,0.21880004,-0.01025381,1,15
180,546.577,96.208,535.417,93.803,1,57,S53,1,75,202,616.8599,116.9444,280.438,535.3733,93.73,132.967,11.8885,11.4037,591.9055,0.1986165,-0.00366774,1,14
181,197.312,36.513,186.147,34.325,1,58,S54,1,76,203,625.0225,118.4481,280.438,186.1215,34.2558,131.221,11.9579,11.3839,237.9553,0.2423074,0.0436909,1,13
182,411.477,72.575,400.354,70.008,1,59,S55,1,73,200,616.9505,116.4526,280.438,400.3133,69.936,132.68,11.9034,11.4109,454.8117,0.20628706,-0.00669536,1,12
183,478.996,84.564,467.885,81.904,1,60,S56,1,74,201,625.1131,117.9564,280.438,467.8433,81.8314,132.849,11.895,11.4062,523.3591,0.20228424,-0.00400282,1,11
184,276.294,49.343,265.287,46.236,1,61,S57,1,71,198,617.0411,115.9609,280.438,265.2523,46.1649,132.055,11.9295,11.43,317.7749,0.22186383,0.02699124,1,10
185,343.867,61.069,332.821,58.118,1,62,S58,1,72,199,625.2037,117.4646,280.438,332.7828,58.046,132.431,11.9137,11.4187,386.2871,0.21298242,-0.00888141,1,9
186,208.668,37.857,197.749,34.373,1,63,S59,1,69,196,617.1317,115.4692,280.438,197.7211,34.3026,131.379,11.9517,11.4489,249.3061,0.23661133,0.03950113,1,8
187,558.173,96.238,547.011,93.832,1,64,S60,1,70,197,625.2943,116.9729,280.438,546.9668,93.7594,132.982,11.9043,11.4436,603.2836,0.19487259,-0.04173874,1,7
188,423.091,72.503,411.945,70.041,1,65,S61,1,67,194,617.2222,114.9775,280.438,411.9042,69.9685,132.706,11.9014,11.4603,466.1712,0.20103289,-0.06237153,1,6
189,490.675,84.135,479.478,81.935,1,66,S62,1,68,195,625.3849,116.4812,280.438,479.4355,81.8623,132.865,11.9006,11.4504,534.7209,0.1971102,-0.00392269,1,5
190,569.775,96.193,558.598,93.86,1,67,S63,1,65,192,617.3128,114.4857,280.438,558.5537,93.7877,133.006,11.9439,11.4832,614.6616,0.19114569,-0.01245198,1,4
191,140.991,26.524,130.203,22.56,1,68,S64,1,66,193,625.4755,115.9895,280.438,130.1883,22.492,129.902,11.9831,11.4855,180.9231,0.26340442,0.07225873,1,3
192,502.274,84.091,491.064,81.963,1,73,S65,1,63,190,617.5846,113.0106,280.438,491.0208,81.8913,132.885,11.9456,11.495,546.0916,0.19287161,-0.01809631,0,68
193,355.698,59.81,344.411,58.152,1,74,S66,1,64,191,625.7472,114.5143,280.438,344.3718,58.0805,132.479,11.9115,11.4732,397.6022,0.20359767,0.01072606,0,67
194,434.77,72.008,423.528,70.071,1,75,S67,1,61,188,617.6752,112.5188,280.438,423.4868,69.9986,132.739,11.9474,11.5117,477.5244,0.19513344,0.00810033,0,66
195,288.084,48.327,276.874,46.273,1,76,S68,1,62,189,625.8378,114.0226,280.438,276.8386,46.2022,132.132,11.9256,11.4924,329.0719,0.21096792,0.01583448,0,65
196,367.076,60.993,355.991,58.183,1,77,S69,1,59,186,617.7658,112.0271,280.438,355.9511,58.1121,132.515,11.9497,11.5333,408.986,0.2008054,0.01186824,0,64
197,581.425,95.825,570.179,93.886,1,78,S70,1,60,187,625.9284,113.5308,280.438,570.1345,93.8141,133.022,11.9812,11.5208,626.0348,0.18703311,-0.01377229,0,63
198,220.396,37.209,209.333,34.413,1,79,S71,1,57,184,617.8563,111.5354,280.438,209.303,34.3435,131.528,11.9461,11.5256,260.5773,0.22364321,0.03949853,0,62
199,513.855,84.118,502.642,81.991,1,80,S72,1,58,185,626.019,113.0391,280.438,502.5989,81.9184,132.906,11.9878,11.5379,557.4674,0.18893716,-0.03470605,0,61
200,446.273,72.466,435.104,70.099,1,81,S73,1,55,182,617.9469,111.0437,280.438,435.0614,70.0269,132.765,11.9965,11.5587,488.9012,0.19149038,-0.01442959,0,60
201,589.824,95.55,581.754,93.912,1,82,S74,1,56,183,626.1096,112.5474,280.438,581.7094,93.8395,133.035,12.0167,11.5567,634.2388,0.18414468,-0.0073457,0,59
202,525.382,84.422,514.215,82.016,1,83,S75,1,53,180,618.0375,110.5519,280.438,514.1705,81.9444,132.931,12.0274,11.5773,568.8494,0.18565622,-0.05752876,0,58
203,299.545,49.024,288.45,46.306,1,84,S76,1,54,181,626.2002,112.0557,280.438,288.4127,46.2354,132.194,11.9513,11.5643,340.429,0.20591997,0.02026375,0,57
204,378.772,60.314,367.562,58.212,1,85,S77,1,51,178,618.1281,110.0602,280.438,367.5212,58.1411,132.565,12.0075,11.5891,420.3222,0.19367218,0.00687088,0,56
205,152.772,25.678,141.781,22.604,1,86,S78,1,52,179,626.2907,111.5639,280.438,141.7619,22.5366,130.267,11.9751,11.5841,192.1167,0.24318498,0.0495128,0,55
206,232.187,36.029,220.901,34.449,1,87,S79,1,49,176,618.2187,109.5685,280.438,220.8697,34.3791,131.658,11.952,11.6125,271.8391,0.20979022,0.02848804,0,54
207,457.871,72.325,446.672,70.125,1,88,S80,1,50,177,626.3813,111.0722,280.438,446.6287,70.0534,132.799,12.0431,11.6051,500.2659,0.1868013,-0.02298892,0,53
208,311.266,48.165,300.014,46.336,1,89,S81,1,47,174,618.3093,109.0768,280.438,299.9766,46.2658,132.256,12.0219,11.6313,351.7417,0.19671588,0.00834303,0,52
209,537.018,84.037,525.781,82.04,1,90,S82,1,48,175,626.4719,110.5805,280.438,525.7363,81.9686,132.951,12.0665,11.6167,580.2199,0.18130218,-0.0154137,0,51
210,469.435,72.349,458.233,70.149,1,91,S83,1,45,172,618.3999,108.585,280.438,458.1896,70.0777,132.812,12.0861,11.6486,511.6376,0.18264982,0.00425622,0,50
211,390.352,60.254,379.124,58.239,1,92,S84,1,46,173,626.5625,110.0888,280.438,379.0832,58.1681,132.599,12.0608,11.6412,431.6802,0.18837285,0.00572303,0,49
212,243.615,36.836,232.457,34.48,1,93,S85,1,43,170,618.4904,108.0933,280.438,232.4232,34.4104,131.774,12.0433,11.6962,283.189,0.20417335,0.01360622,0,48
213,548.525,84.397,537.341,82.063,1,94,S86,1,44,171,626.6531,109.597,280.438,537.2964,81.9916,132.968,12.1034,11.6524,591.6057,0.1783936,-0.02577975,0,47
214,401.988,59.784,390.679,58.264,1,95,S87,1,41,168,618.581,107.6016,280.438,390.6374,58.1932,132.637,12.1115,11.6909,443.0302,0.18241238,0.00450734,0,46
215,322.824,48.192,311.569,46.364,1,96,S88,1,42,169,626.7437,109.1053,280.438,311.5306,46.293,132.319,12.0872,11.6929,363.0889,0.19056713,0.00815475,0,45
216,560.145,84.022,548.896,82.085,1,97,S89,1,39,166,618.6716,107.1099,280.438,548.8507,82.0136,132.99,12.1389,11.6884,602.9796,0.17436193,-0.05261213,0,44
217,481.056,71.972,469.788,70.172,1,98,S90,1,40,167,626.8343,108.6136,280.438,469.7442,70.1012,132.84,12.1273,11.6887,523.0027,0.17790504,0.00354311,0,43
218,413.373,60.855,402.227,58.287,1,99,S91,1,37,164,618.7622,106.6181,280.438,402.1848,58.216,132.676,12.1596,11.738,454.4218,0.18018529,0.00530556,0,42
